pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,family_name,title,alone,family_size,deck,persons_on_ticket,fare_per_head
3,0,Jeremiah,male,19.0,0,0,365222,6.75,unknown,Q,not_found,not_found,"Co Cork, Ireland Charlestown, MA",Burke,Mr.,1,1,unknown,1,6.75
3,0,Mary Delia,female,18.0,0,0,330963,7.8792,unknown,Q,not_found,not_found,"Co Sligo, Ireland New York, NY",Burns,Miss.,1,1,unknown,1,7.8792
3,0,Manda,female,21.0,0,0,315087,8.6625,unknown,S,not_found,not_found,unknown,Cacic,Miss.,1,1,unknown,1,8.6625
3,0,Marija,female,30.0,0,0,315084,8.6625,unknown,S,not_found,not_found,unknown,Cacic,Miss.,1,1,unknown,1,8.6625
3,0,Jego Grga,male,18.0,0,0,315091,8.6625,unknown,S,not_found,not_found,unknown,Cacic,Mr.,1,1,unknown,1,8.6625
3,0,Luka,male,38.0,0,0,315089,8.6625,unknown,S,not_found,not_found,Croatia,Cacic,Mr.,1,1,unknown,1,8.6625
3,0,Jovo,male,17.0,0,0,315093,8.6625,unknown,S,not_found,not_found,unknown,Calic,Mr.,1,1,unknown,1,8.6625
3,0,Petar,male,17.0,0,0,315086,8.6625,unknown,S,not_found,not_found,unknown,Calic,Mr.,1,1,unknown,1,8.6625
3,0,Mary,female,21.0,0,0,364846,7.75,unknown,Q,not_found,not_found,unknown,Canavan,Miss.,1,1,unknown,1,7.75
3,0,Patrick,male,21.0,0,0,364858,7.75,unknown,Q,not_found,not_found,"Ireland Philadelphia, PA",Canavan,Mr.,1,1,unknown,1,7.75
3,0,Ernest Charles,male,21.0,0,0,A./5. 2152,8.05,unknown,S,not_found,not_found,unknown,Cann,Mr.,1,1,unknown,1,8.05
3,0,Joseph,male,25.72222222222222,1,0,2689,14.4583,unknown,C,not_found,not_found,"Ottawa, ON",Caram,Mr.,0,2,unknown,2,7.22915
3,0,Joseph (Maria Elias),female,20.7,1,0,2689,14.4583,unknown,C,not_found,not_found,"Ottawa, ON",Caram,Mrs.,0,2,unknown,2,7.22915
3,0,August Sigfrid,male,28.0,0,0,350042,7.7958,unknown,S,not_found,not_found,"Dagsas, Sweden Fower, MN",Carlsson,Mr.,1,1,unknown,1,7.7958
3,0,Carl Robert,male,24.0,0,0,350409,7.8542,unknown,S,not_found,not_found,"Goteborg, Sweden Huntley, IL",Carlsson,Mr.,1,1,unknown,1,7.8542
3,1,"Helen ""Ellen""",female,16.0,0,0,367231,7.75,unknown,Q,16,survived,"Co Longford, Ireland New York, NY",Carr,Miss.,1,1,unknown,1,7.75
3,0,Jeannie,female,37.0,0,0,368364,7.75,unknown,Q,not_found,not_found,"Co Sligo, Ireland Hartford, CT",Carr,Miss.,1,1,unknown,1,7.75
3,0,Alfred John,male,28.0,0,0,392095,7.25,unknown,S,not_found,not_found,"St Denys, Southampton, Hants",Carver,Mr.,1,1,unknown,1,7.25
3,0,Francesco,male,24.0,0,0,343275,8.05,unknown,S,not_found,not_found,London,Celotti,Mr.,1,1,unknown,1,8.05
3,0,David,male,21.0,0,0,A/5. 13032,7.7333,unknown,Q,not_found,not_found,"Ireland New York, NY",Charters,Mr.,1,1,unknown,1,7.7333
3,1,Chang,male,32.0,0,0,1601,56.4958,unknown,S,C,survived,"Hong Kong New York, NY",Chip,Mr.,1,1,unknown,8,7.061975
3,0,Emil,male,29.0,0,0,343276,8.05,unknown,S,not_found,not_found,unknown,Christmann,Mr.,1,1,unknown,1,8.05
3,0,Apostolos,male,26.0,1,0,2680,14.4542,unknown,C,not_found,not_found,Greece,Chronopoulos,Mr.,0,2,unknown,2,7.2271
3,0,Demetrios,male,18.0,1,0,2680,14.4542,unknown,C,not_found,not_found,Greece,Chronopoulos,Mr.,0,2,unknown,2,7.2271
3,0,Domingos Fernandeo,male,20.0,0,0,SOTON/O.Q. 3101307,7.05,unknown,S,not_found,not_found,Portugal,Coelho,Mr.,1,1,unknown,1,7.05
3,1,"Gurshon ""Gus""",male,18.0,0,0,A/5 3540,8.05,unknown,S,12,survived,"London Brooklyn, NY",Cohen,Mr.,1,1,unknown,1,8.05
3,0,Patrick,male,24.0,0,0,371109,7.25,unknown,Q,not_found,not_found,"Co Limerick, Ireland Sherbrooke, PQ",Colbert,Mr.,1,1,unknown,1,7.25
3,0,Peju,male,36.0,0,0,349210,7.4958,unknown,S,not_found,not_found,"Bulgaria Chicago, IL",Coleff,Mr.,1,1,unknown,1,7.4958
3,0,Satio,male,24.0,0,0,349209,7.4958,unknown,S,not_found,not_found,unknown,Coleff,Mr.,1,1,unknown,1,7.4958
3,0,Thomas Henry,male,31.0,0,0,21332,7.7333,unknown,Q,not_found,not_found,"Philadelphia, PA",Conlon,Mr.,1,1,unknown,1,7.7333
3,0,Michael,male,31.0,0,0,335097,7.75,unknown,Q,not_found,not_found,"Ireland Brooklyn, NY",Connaghton,Mr.,1,1,unknown,1,7.75
3,1,Kate,female,22.0,0,0,370373,7.75,unknown,Q,13,survived,Ireland,Connolly,Miss.,1,1,unknown,1,7.75
3,0,Kate,female,30.0,0,0,330972,7.6292,unknown,Q,not_found,not_found,Ireland,Connolly,Miss.,1,1,unknown,1,7.6292
3,0,Patrick,male,70.5,0,0,370369,7.75,unknown,Q,not_found,171.0,unknown,Connors,Mr.,1,1,unknown,1,7.75
3,0,Jacob,male,43.0,0,0,A/5 3536,8.05,unknown,S,not_found,not_found,unknown,Cook,Mr.,1,1,unknown,1,8.05
3,0,Bartol,male,35.0,0,0,349230,7.8958,unknown,S,not_found,not_found,Austria,Cor,Mr.,1,1,unknown,1,7.8958
3,0,Ivan,male,27.0,0,0,349229,7.8958,unknown,S,not_found,not_found,Austria,Cor,Mr.,1,1,unknown,1,7.8958
3,0,Liudevit,male,19.0,0,0,349231,7.8958,unknown,S,not_found,not_found,Austria,Cor,Mr.,1,1,unknown,1,7.8958
3,0,Harry,male,30.0,0,0,SOTON/OQ 392090,8.05,unknown,S,not_found,not_found,London,Corn,Mr.,1,1,unknown,1,8.05
3,1,"Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,unknown,S,2,survived,"England Brooklyn, NY",Coutts,Master.,0,3,unknown,3,5.3
3,1,"William Loch ""William""",male,3.0,1,1,C.A. 37671,15.9,unknown,S,2,survived,"England Brooklyn, NY",Coutts,Master.,0,3,unknown,3,5.3
3,1,"William (Winnie ""Minnie"" Treanor)",female,36.0,0,2,C.A. 37671,15.9,unknown,S,2,survived,"England Brooklyn, NY",Coutts,Mrs.,0,3,unknown,3,5.3
3,0,Daniel,male,59.0,0,0,364500,7.25,unknown,S,not_found,not_found,"Merrill, WI",Coxon,Mr.,1,1,unknown,1,7.25
3,0,Ernest James,male,19.0,0,0,S.P. 3464,8.1583,unknown,S,not_found,not_found,"Bristol, England Cleveland, OH",Crease,Mr.,1,1,unknown,1,8.1583
3,1,Laura Alice,female,17.0,0,1,371362,16.1,unknown,S,12,survived,"Bournemouth, England Newark, NJ",Cribb,Miss.,0,2,unknown,2,8.05
3,0,John Hatfield,male,44.0,0,1,371362,16.1,unknown,S,not_found,not_found,"Bournemouth, England Newark, NJ",Cribb,Mr.,0,2,unknown,2,8.05
3,0,Jeso,male,17.0,0,0,315090,8.6625,unknown,S,not_found,not_found,Austria-Hungary,Culumovic,Mr.,1,1,unknown,1,8.6625
3,0,Shedid,male,22.5,0,0,2698,7.225,unknown,C,not_found,9.0,unknown,Daher,Mr.,1,1,unknown,1,7.225
3,1,Karl Edwart,male,45.0,0,0,7598,8.05,unknown,S,15,survived,"Australia Fingal, ND",Dahl,Mr.,1,1,unknown,1,8.05
3,0,Gerda Ulrika,female,22.0,0,0,7552,10.5167,unknown,S,not_found,not_found,"Norrlot, Sweden Chicago, IL",Dahlberg,Miss.,1,1,unknown,1,10.5167
3,0,Branko,male,19.0,0,0,349228,10.1708,unknown,S,not_found,not_found,Austria,Dakic,Mr.,1,1,unknown,1,10.1708
3,1,"Margaret Marcella ""Maggie""",female,30.0,0,0,382650,6.95,unknown,Q,15,survived,"Co Athlone, Ireland New York, NY",Daly,Miss.,1,1,unknown,1,6.95
3,1,Eugene Patrick,male,29.0,0,0,382651,7.75,unknown,Q,13 15 B,survived,"Co Athlone, Ireland New York, NY",Daly,Mr.,1,1,unknown,1,7.75
3,0,Gilbert Sigvard Emanuel,male,0.3333,0,2,347080,14.4,unknown,S,not_found,not_found,"Stanton, IA",Danbom,Master.,0,3,unknown,3,4.8
3,0,Ernst Gilbert,male,34.0,1,1,347080,14.4,unknown,S,not_found,197.0,"Stanton, IA",Danbom,Mr.,0,3,unknown,3,4.8
3,0,Ernst Gilbert (Anna Sigrid Maria Brogren),female,28.0,1,1,347080,14.4,unknown,S,not_found,not_found,"Stanton, IA",Danbom,Mrs.,0,3,unknown,3,4.8
3,0,Yoto,male,27.0,0,0,349219,7.8958,unknown,S,not_found,not_found,"Bulgaria Chicago, IL",Danoff,Mr.,1,1,unknown,1,7.8958
3,0,Ristiu,male,25.0,0,0,349203,7.8958,unknown,S,not_found,not_found,"Bulgaria Chicago, IL",Dantcheff,Mr.,1,1,unknown,1,7.8958
3,0,Alfred J,male,24.0,2,0,A/4 48871,24.15,unknown,S,not_found,not_found,"West Bromwich, England Pontiac, MI",Davies,Mr.,0,3,unknown,3,8.049999999999999
3,0,Evan,male,22.0,0,0,SC/A4 23568,8.05,unknown,S,not_found,not_found,unknown,Davies,Mr.,1,1,unknown,1,8.05
3,0,John Samuel,male,21.0,2,0,A/4 48871,24.15,unknown,S,not_found,not_found,"West Bromwich, England Pontiac, MI",Davies,Mr.,0,3,unknown,3,8.049999999999999
3,0,Joseph,male,17.0,2,0,A/4 48873,8.05,unknown,S,not_found,not_found,"West Bromwich, England Pontiac, MI",Davies,Mr.,0,3,unknown,1,8.05
3,0,Thomas Henry,male,26.766734836065574,1,0,386525,16.1,unknown,S,not_found,not_found,"Liverpool, England Bedford, OH",Davison,Mr.,0,2,unknown,2,8.05
3,1,Thomas Henry (Mary E Finck),female,22.726951063829787,1,0,386525,16.1,unknown,S,16,survived,"Liverpool, England Bedford, OH",Davison,Mrs.,0,2,unknown,2,8.05
3,1,Guillaume Joseph,male,36.5,1,0,345572,17.4,unknown,S,15,survived,"Tampico, MT",de Messemaeker,Mr.,0,2,unknown,2,8.7
3,1,Guillaume Joseph (Emma),female,36.0,1,0,345572,17.4,unknown,S,13,survived,"Tampico, MT",de Messemaeker,Mrs.,0,2,unknown,2,8.7
3,1,Theodore,male,30.0,0,0,345774,9.5,unknown,S,11,survived,"Belgium Detroit, MI",de Mulder,Mr.,1,1,unknown,1,9.5
3,0,Alfons,male,16.0,0,0,345778,9.5,unknown,S,not_found,not_found,unknown,de Pelsmaeker,Mr.,1,1,unknown,1,9.5
3,1,Bertram Vere,male,1.0,1,2,C.A. 2315,20.575,unknown,S,10,survived,"Devon, England Wichita, KS",Dean,Master.,0,4,unknown,4,5.14375
3,1,"Elizabeth Gladys ""Millvina""",female,0.1667,1,2,C.A. 2315,20.575,unknown,S,10,survived,"Devon, England Wichita, KS",Dean,Miss.,0,4,unknown,4,5.14375
3,0,Bertram Frank,male,26.0,1,2,C.A. 2315,20.575,unknown,S,not_found,not_found,"Devon, England Wichita, KS",Dean,Mr.,0,4,unknown,4,5.14375
3,1,Bertram (Eva Georgetta Light),female,33.0,1,2,C.A. 2315,20.575,unknown,S,10,survived,"Devon, England Wichita, KS",Dean,Mrs.,0,4,unknown,4,5.14375
3,0,Redjo,male,25.0,0,0,349250,7.8958,unknown,S,not_found,not_found,unknown,Delalic,Mr.,1,1,unknown,1,7.8958
3,0,Marinko,male,26.766734836065574,0,0,349238,7.8958,unknown,S,not_found,not_found,unknown,Demetri,Mr.,1,1,unknown,1,7.8958
3,0,Mitto,male,26.766734836065574,0,0,349225,7.8958,unknown,S,not_found,not_found,"Bulgaria Coon Rapids, IA",Denkoff,Mr.,1,1,unknown,1,7.8958
3,0,Samuel,male,22.0,0,0,A/5 21172,7.25,unknown,S,not_found,not_found,unknown,Dennis,Mr.,1,1,unknown,1,7.25
3,0,William,male,36.0,0,0,A/5 21175,7.25,unknown,S,not_found,not_found,unknown,Dennis,Mr.,1,1,unknown,1,7.25
3,1,Margaret Delia,female,19.0,0,0,330958,7.8792,unknown,Q,C,survived,"Kilmacowen, Co Sligo, Ireland New York, NY",Devaney,Miss.,1,1,unknown,1,7.8792
3,0,Mirko,male,17.0,0,0,349232,7.8958,unknown,S,not_found,not_found,unknown,Dika,Mr.,1,1,unknown,1,7.8958
3,0,Jovan,male,42.0,0,0,315088,8.6625,unknown,S,not_found,not_found,unknown,Dimic,Mr.,1,1,unknown,1,8.6625
3,0,Valtcho,male,43.0,0,0,349226,7.8958,unknown,S,not_found,not_found,unknown,Dintcheff,Mr.,1,1,unknown,1,7.8958
3,0,Tannous,male,25.72222222222222,0,0,2686,7.2292,unknown,C,not_found,not_found,unknown,Doharr,Mr.,1,1,unknown,1,7.2292
3,0,Patrick,male,32.0,0,0,370376,7.75,unknown,Q,not_found,not_found,"Ireland New York, NY",Dooley,Mr.,1,1,unknown,1,7.75
3,1,Edward Arthur,male,19.0,0,0,A/5. 10482,8.05,unknown,S,B,survived,"England Oglesby, IL",Dorking,Mr.,1,1,unknown,1,8.05
3,1,Elizabeth,female,30.0,0,0,364516,12.475,unknown,S,13,survived,"Union Hill, NJ",Dowdell,Miss.,1,1,unknown,2,6.2375
3,0,Elizabeth,female,24.0,0,0,368702,7.75,unknown,Q,not_found,not_found,"Ireland New York, NY",Doyle,Miss.,1,1,unknown,1,7.75
3,1,Jennie,female,23.0,0,0,SOTON/OQ 392083,8.05,unknown,S,boat_unknown,survived,"London New York, NY",Drapkin,Miss.,1,1,unknown,1,8.05
3,0,Jozef,male,33.0,0,0,349241,7.8958,unknown,C,not_found,51.0,"Austria Niagara Falls, NY",Drazenoic,Mr.,1,1,unknown,1,7.8958
3,0,Frank,male,65.0,0,0,336439,7.75,unknown,Q,not_found,not_found,unknown,Duane,Mr.,1,1,unknown,1,7.75
3,1,Joseph,male,24.0,0,0,S.O./P.P. 752,7.55,unknown,S,D,survived,"England Albion, NY",Duquemin,Mr.,1,1,unknown,1,7.55
3,0,Adolf Fredrik,male,23.0,1,0,347072,13.9,unknown,S,not_found,not_found,"West Haven, CT",Dyker,Mr.,0,2,unknown,2,6.95
3,1,Adolf Fredrik (Anna Elisabeth Judith Andersson),female,22.0,1,0,347072,13.9,unknown,S,16,survived,"West Haven, CT",Dyker,Mrs.,0,2,unknown,2,6.95
3,0,Gustaf Hjalmar,male,18.0,0,0,349912,7.775,unknown,S,not_found,not_found,"Tofta, Sweden Joliet, IL",Edvardsson,Mr.,1,1,unknown,1,7.775
3,0,Hans Linus,male,16.0,0,0,347074,7.775,unknown,S,not_found,not_found,"Karberg, Sweden Jerome Junction, AZ",Eklund,Mr.,1,1,unknown,1,7.775
3,0,Johan,male,45.0,0,0,347061,6.975,unknown,S,not_found,not_found,"Effington Rut, SD",Ekstrom,Mr.,1,1,unknown,1,6.975
3,0,Dibo,male,25.72222222222222,0,0,2674,7.225,unknown,C,not_found,not_found,unknown,Elias,Mr.,1,1,unknown,1,7.225
3,0,Joseph,male,39.0,0,2,2675,7.2292,unknown,C,not_found,not_found,"Syria Ottawa, ON",Elias,Mr.,0,3,unknown,1,7.2292
3,0,Joseph Jr,male,17.0,1,1,2690,7.2292,unknown,C,not_found,not_found,unknown,Elias,Mr.,0,3,unknown,1,7.2292
3,0,Tannous,male,15.0,1,1,2695,7.2292,unknown,C,not_found,not_found,Syria,Elias,Mr.,0,3,unknown,1,7.2292
3,0,William James,male,47.0,0,0,A/5 3902,7.25,unknown,S,not_found,not_found,"Illinois, USA",Elsbury,Mr.,1,1,unknown,1,7.25
3,1,Virginia Ethel,female,5.0,0,0,364516,12.475,unknown,S,13,survived,"New York, NY",Emanuel,Miss.,1,1,unknown,2,6.2375
3,0,Farred Chehab,male,25.72222222222222,0,0,2631,7.225,unknown,C,not_found,not_found,unknown,Emir,Mr.,1,1,unknown,1,7.225
3,0,Thomas James,male,40.5,0,0,C.A. 6212,15.1,unknown,S,not_found,187.0,unknown,Everett,Mr.,1,1,unknown,2,7.55
3,0,James,male,40.5,0,0,367232,7.75,unknown,Q,not_found,68.0,"Aughnacliff, Co Longford, Ireland New York, NY",Farrell,Mr.,1,1,unknown,1,7.75
3,1,Luigi,male,22.855071739130437,0,0,SOTON/O.Q. 3101308,7.05,unknown,S,15,survived,"Italy Philadelphia, PA",Finoli,Mr.,1,1,unknown,1,7.05
3,0,Eberhard Thelander,male,18.0,0,0,350036,7.7958,unknown,S,not_found,not_found,unknown,Fischer,Mr.,1,1,unknown,1,7.7958
3,0,Honora,female,26.692307692307693,0,0,364859,7.75,unknown,Q,not_found,not_found,unknown,Fleming,Miss.,1,1,unknown,1,7.75
3,0,James,male,26.92105263157895,0,0,364851,7.75,unknown,Q,not_found,not_found,unknown,Flynn,Mr.,1,1,unknown,1,7.75
3,0,John,male,26.92105263157895,0,0,368323,6.95,unknown,Q,not_found,not_found,unknown,Flynn,Mr.,1,1,unknown,1,6.95
3,0,Joseph,male,26.0,0,0,330910,7.8792,unknown,Q,not_found,not_found,"Ireland Chicago, IL",Foley,Mr.,1,1,unknown,1,7.8792
3,0,William,male,26.92105263157895,0,0,365235,7.75,unknown,Q,not_found,not_found,Ireland,Foley,Mr.,1,1,unknown,1,7.75
3,1,Choong,male,22.855071739130437,0,0,1601,56.4958,unknown,S,13,survived,"Hong Kong New York, NY",Foo,Mr.,1,1,unknown,8,7.061975
3,0,"Doolina Margaret ""Daisy""",female,21.0,2,2,W./C. 6608,34.375,unknown,S,not_found,not_found,"Rotherfield, Sussex, England Essex Co, MA",Ford,Miss.,0,5,unknown,5,6.875
3,0,"Robina Maggie ""Ruby""",female,9.0,2,2,W./C. 6608,34.375,unknown,S,not_found,not_found,"Rotherfield, Sussex, England Essex Co, MA",Ford,Miss.,0,5,unknown,5,6.875
3,0,Arthur,male,26.766734836065574,0,0,A/5 1478,8.05,unknown,S,not_found,not_found,"Bridgwater, Somerset, England",Ford,Mr.,1,1,unknown,1,8.05
3,0,Edward Watson,male,18.0,2,2,W./C. 6608,34.375,unknown,S,not_found,not_found,"Rotherfield, Sussex, England Essex Co, MA",Ford,Mr.,0,5,unknown,5,6.875
3,0,William Neal,male,16.0,1,3,W./C. 6608,34.375,unknown,S,not_found,not_found,"Rotherfield, Sussex, England Essex Co, MA",Ford,Mr.,0,5,unknown,5,6.875
3,0,Edward (Margaret Ann Watson),female,48.0,1,3,W./C. 6608,34.375,unknown,S,not_found,not_found,"Rotherfield, Sussex, England Essex Co, MA",Ford,Mrs.,0,5,unknown,5,6.875
3,0,Patrick,male,26.92105263157895,0,0,368573,7.75,unknown,Q,not_found,not_found,"Ireland New York, NY",Fox,Mr.,1,1,unknown,1,7.75
3,0,Charles (Charles Fardon),male,26.766734836065574,0,0,SOTON/O.Q. 3101314,7.25,unknown,S,not_found,not_found,unknown,Franklin,Mr.,1,1,unknown,1,7.25
3,0,Martin,male,25.0,0,0,36864,7.7417,unknown,Q,not_found,not_found,"New York, NY",Gallagher,Mr.,1,1,unknown,1,7.7417
3,0,John,male,26.766734836065574,0,0,358585,14.5,unknown,S,not_found,not_found,unknown,Garfirth,Mr.,1,1,unknown,2,7.25
3,0,Stanio,male,25.72222222222222,0,0,349254,7.8958,unknown,C,not_found,not_found,unknown,Gheorgheff,Mr.,1,1,unknown,1,7.8958
3,0,Eliezer,male,22.0,0,0,14973,8.05,unknown,S,not_found,47.0,unknown,Gilinski,Mr.,1,1,unknown,1,8.05
3,1,"Katherine ""Katie""",female,16.0,0,0,35851,7.7333,unknown,Q,16,survived,"Co Longford, Ireland New York, NY",Gilnagh,Miss.,1,1,unknown,1,7.7333
3,1,Mary Agatha,female,20.5,0,0,335677,7.75,unknown,Q,13,survived,"Co Clare, Ireland Washington, DC",Glynn,Miss.,1,1,unknown,1,7.75
3,1,"Frank John William ""Frankie""",male,9.0,0,2,363291,20.525,unknown,S,C D,survived,"Strood, Kent, England Detroit, MI",Goldsmith,Master.,0,3,unknown,3,6.841666666666666
3,0,Frank John,male,33.0,1,1,363291,20.525,unknown,S,not_found,not_found,"Strood, Kent, England Detroit, MI",Goldsmith,Mr.,0,3,unknown,3,6.841666666666666
3,0,Nathan,male,41.0,0,0,SOTON/O.Q. 3101263,7.85,unknown,S,not_found,not_found,"Philadelphia, PA",Goldsmith,Mr.,1,1,unknown,1,7.85
3,1,Frank John (Emily Alice Brown),female,31.0,1,1,363291,20.525,unknown,S,C D,survived,"Strood, Kent, England Detroit, MI",Goldsmith,Mrs.,0,3,unknown,3,6.841666666666666
3,0,Manuel Estanslas,male,38.0,0,0,SOTON/O.Q. 3101306,7.05,unknown,S,not_found,not_found,Portugal,Goncalves,Mr.,1,1,unknown,1,7.05
3,0,Harold Victor,male,9.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Master.,0,8,unknown,8,5.8625
3,0,Sidney Leonard,male,1.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Master.,0,8,unknown,8,5.8625
3,0,William Frederick,male,11.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Master.,0,8,unknown,8,5.8625
3,0,Jessie Allis,female,10.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Miss.,0,8,unknown,8,5.8625
3,0,Lillian Amy,female,16.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Miss.,0,8,unknown,8,5.8625
3,0,Charles Edward,male,14.0,5,2,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Mr.,0,8,unknown,8,5.8625
3,0,Charles Frederick,male,40.0,1,6,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Mr.,0,8,unknown,8,5.8625
3,0,Frederick (Augusta Tyler),female,43.0,1,6,CA 2144,46.9,unknown,S,not_found,not_found,"Wiltshire, England Niagara Falls, NY",Goodwin,Mrs.,0,8,unknown,8,5.8625
3,0,George Henry,male,51.0,0,0,21440,8.05,unknown,S,not_found,not_found,"Dorking, Surrey, England",Green,Mr.,1,1,unknown,1,8.05
3,0,Daniel Danielsen,male,32.0,0,0,8471,8.3625,unknown,S,not_found,not_found,"Foresvik, Norway Portland, ND",Gronnestad,Mr.,1,1,unknown,1,8.3625
3,0,Robert,male,26.766734836065574,0,0,376563,8.05,unknown,S,not_found,not_found,unknown,Guest,Mr.,1,1,unknown,1,8.05
3,0,Alfred Ossian,male,20.0,0,0,7534,9.8458,unknown,S,not_found,not_found,"Waukegan, Chicago, IL",Gustafsson,Mr.,1,1,unknown,2,4.9229
3,0,Anders Vilhelm,male,37.0,2,0,3101276,7.925,unknown,S,not_found,98.0,"Ruotsinphytaa, Finland New York, NY",Gustafsson,Mr.,0,3,unknown,1,7.925
3,0,Johan Birger,male,28.0,2,0,3101277,7.925,unknown,S,not_found,not_found,"Ruotsinphytaa, Finland New York, NY",Gustafsson,Mr.,0,3,unknown,1,7.925
3,0,Karl Gideon,male,19.0,0,0,347069,7.775,unknown,S,not_found,not_found,"Myren, Sweden New York, NY",Gustafsson,Mr.,1,1,unknown,1,7.775
3,0,Aloisia,female,24.0,0,0,349236,8.85,unknown,S,not_found,not_found,unknown,Haas,Miss.,1,1,unknown,1,8.85
3,0,Kate,female,17.0,0,0,AQ/3. 30631,7.7333,unknown,Q,not_found,not_found,unknown,Hagardon,Miss.,1,1,unknown,1,7.7333
3,0,Ingvald Olai Olsen,male,26.766734836065574,1,0,65303,19.9667,unknown,S,not_found,not_found,unknown,Hagland,Mr.,0,2,unknown,1,19.9667
3,0,Konrad Mathias Reiersen,male,26.766734836065574,1,0,65304,19.9667,unknown,S,not_found,not_found,unknown,Hagland,Mr.,0,2,unknown,1,19.9667
3,0,Pekka Pietari,male,28.0,1,0,STON/O2. 3101279,15.85,unknown,S,not_found,not_found,unknown,Hakkarainen,Mr.,0,2,unknown,2,7.925
3,1,Pekka Pietari (Elin Matilda Dolck),female,24.0,1,0,STON/O2. 3101279,15.85,unknown,S,15,survived,unknown,Hakkarainen,Mrs.,0,2,unknown,2,7.925
3,0,Leon,male,20.0,0,0,345769,9.5,unknown,S,not_found,not_found,unknown,Hampe,Mr.,1,1,unknown,1,9.5
3,0,Mansour,male,23.5,0,0,2693,7.2292,unknown,C,not_found,188.0,unknown,Hanna,Mr.,1,1,unknown,1,7.2292
3,0,Claus Peter,male,41.0,2,0,350026,14.1083,unknown,S,not_found,not_found,unknown,Hansen,Mr.,0,3,unknown,2,7.05415
3,0,Henrik Juul,male,26.0,1,0,350025,7.8542,unknown,S,not_found,not_found,unknown,Hansen,Mr.,0,2,unknown,1,7.8542
3,0,Henry Damsgaard,male,21.0,0,0,350029,7.8542,unknown,S,not_found,69.0,unknown,Hansen,Mr.,1,1,unknown,1,7.8542
3,1,Claus Peter (Jennie L Howard),female,45.0,1,0,350026,14.1083,unknown,S,11,survived,unknown,Hansen,Mrs.,0,2,unknown,2,7.05415
3,0,Alice Phoebe,female,22.951612903225808,0,0,W./C. 6609,7.55,unknown,S,not_found,not_found,unknown,Harknett,Miss.,1,1,unknown,1,7.55
3,0,Abraham (David Lishin),male,25.0,0,0,374887,7.25,unknown,S,B,not_found,unknown,Harmer,Mr.,1,1,unknown,1,7.25
3,0,Henry,male,26.92105263157895,0,0,394140,6.8583,unknown,Q,not_found,not_found,unknown,Hart,Mr.,1,1,unknown,1,6.8583
3,0,Houssein G N,male,11.0,0,0,2699,18.7875,unknown,C,not_found,not_found,unknown,Hassan,Mr.,1,1,unknown,2,9.39375
3,1,"Hanora ""Nora""",female,20.5,0,0,370375,7.75,unknown,Q,16,survived,unknown,Healy,Miss.,1,1,unknown,1,7.75
3,1,Oskar Arvid,male,27.0,0,0,347089,6.975,unknown,S,15,survived,unknown,Hedman,Mr.,1,1,unknown,1,6.975
3,1,Ling,male,22.855071739130437,0,0,1601,56.4958,unknown,S,C,survived,unknown,Hee,Mr.,1,1,unknown,8,7.061975
3,0,"Hanora ""Nora""",female,18.0,0,0,365226,6.75,unknown,Q,not_found,not_found,unknown,Hegarty,Miss.,1,1,unknown,1,6.75
3,1,Laina,female,26.0,0,0,STON/O2. 3101282,7.925,unknown,S,boat_unknown,survived,unknown,Heikkinen,Miss.,1,1,unknown,1,7.925
3,0,Wendla Maria,female,23.0,0,0,STON/O2. 3101290,7.925,unknown,S,not_found,not_found,unknown,Heininen,Miss.,1,1,unknown,1,7.925
3,1,Hilda Maria,female,22.0,0,0,7548,8.9625,unknown,S,C,survived,unknown,Hellstrom,Miss.,1,1,unknown,1,8.9625
3,0,Ignjac,male,28.0,0,0,349243,7.8958,unknown,S,not_found,306.0,unknown,Hendekovic,Mr.,1,1,unknown,1,7.8958
3,0,Jenny Lovisa,female,28.0,0,0,347086,7.775,unknown,S,not_found,not_found,unknown,Henriksson,Miss.,1,1,unknown,1,7.775
3,0,Delia,female,26.692307692307693,0,0,382649,7.75,unknown,Q,not_found,not_found,unknown,Henry,Miss.,1,1,unknown,1,7.75
3,1,Hildur E,female,2.0,0,1,3101298,12.2875,unknown,S,15,survived,unknown,Hirvonen,Miss.,0,2,unknown,2,6.14375
3,1,Alexander (Helga E Lindqvist),female,22.0,1,1,3101298,12.2875,unknown,S,15,survived,unknown,Hirvonen,Mrs.,0,3,unknown,2,6.14375
